05:38:54,17:22:38,108.116.75.114,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
08:51:39,10:41:34,121.121.242.254,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
01:10:09,02:58:53,121.121.242.254,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
05:22:06,13:18:07,98.57.149.223,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
04:05:18,13:31:22,98.57.149.223,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
13:28:27,15:41:20,98.57.149.223,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
12:18:22,18:49:07,121.121.242.254,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
04:05:12,18:11:14,98.57.149.223,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
11:33:20,21:39:05,98.57.149.223,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
06:33:49,08:46:51,108.116.75.114,iPhone,id0qizg9zcd87vyjgj7hrvhvo5spluqkz17pscwxwlakr6wgwno99ktc1e4a
