12:58:41,18:05:44,240.14.149.149,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
12:14:53,19:38:37,86.234.67.6,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
01:41:56,20:22:29,240.14.149.149,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
18:19:49,20:27:01,86.234.67.6,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
10:33:00,18:19:31,86.234.67.6,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
03:26:50,17:45:29,159.53.251.80,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
21:31:12,23:26:39,240.14.149.149,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
01:41:56,11:53:59,86.234.67.6,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
05:24:24,20:54:28,86.234.67.6,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
12:46:12,15:25:27,86.234.67.6,iPhone,37o5aw2bkf01iad0neq6g022zupset593rbfkj6j280chvdsamzbu9m6yqz8
