03:48:22,20:29:26,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
03:02:28,19:59:29,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
03:14:24,10:02:14,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
03:40:34,22:39:02,56.31.228.177,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
14:43:24,22:36:13,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
00:10:10,19:36:08,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
11:25:18,21:17:04,56.31.228.177,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
07:49:46,12:02:31,56.31.228.177,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
18:37:15,22:08:01,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
03:56:28,15:01:33,59.95.34.239,iPhone,frvffwm89c1fuw9gf69xtzqhf1cx1by38j4606bqovyayb6w2iroglxjxrmv
